"No.","Time","Source","Destination","Protocol","Length","Info","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","tcp_Flags","tcp_WindowSize","srcPort","destPort","Delay"
"126","8.050989817","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","942","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.498068978"
"127","8.051940938","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","942","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000951121"
"128","8.051960018","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=3090 Ack=4150 Win=501 Len=0 TSval=1867354689 TSecr=784575085","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000019080"
"129","8.052595889","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","943","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000635871"
"130","8.053354174","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","943","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000758285"
"131","8.053421441","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=3217 Ack=4229 Win=501 Len=0 TSval=1867354691 TSecr=784575087","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000067267"
"132","8.053506560","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 31611; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","31611","Write Single Coil","","","","0x018","502","55868","502","0.000085119"
"133","8.053811049","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 31611; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","31611","Write Single Coil","132","0.000304489","","0x018","43","502","55868","0.000304489"
"134","8.053822512","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=109 Ack=105 Win=502 Len=0 TSval=3726490476 TSecr=4262232391","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000011463"
"135","8.054029781","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","944","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000207269"
"136","8.054677997","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","944","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000648216"
"137","8.055009425","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","945","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000331428"
"138","8.055747025","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","945","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000737600"
"139","8.056263776","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","946","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000516751"
"140","8.056967986","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","946","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000704210"
"141","8.057435869","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","947","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000467883"
"142","8.057999103","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","947","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000563234"
"143","8.058369631","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","948","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000370528"
"144","8.058888440","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","948","ReadResponse","BseoIBPKxQ","","","","","","","","","","","","0x018","43","4840","60324","0.000518809"
"145","8.104509559","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=3736 Ack=4916 Win=501 Len=0 TSval=1867354742 TSecr=784575092","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.045621119"
"146","8.301570430","172.18.0.2","10.0.0.1","S7COMM","121","ROSCTR:[Job     ] Function:[Write Var]","","","","","Job","20","Write Var","534e45576d4559666b6162786161686863514d77","","","","","","","","0x018","502","56366","102","0.197060871"
"147","8.301848801","10.0.0.1","172.18.0.2","S7COMM","88","ROSCTR:[Ack_Data] Function:[Write Var]","","","","","Ack_Data","","Write Var","","","","","","","","","0x018","43","102","56366","0.000278371"
"148","8.301868117","172.18.0.2","10.0.0.1","TCP","66","56366  >  102 [ACK] Seq=111 Ack=45 Win=502 Len=0 TSval=1940709587 TSecr=2261106487","","","","","","","","","","","","","","","","0x010","502","56366","102","0.000019316"
"149","8.554327675","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans:  6662; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","6662","Write Single Coil","","","","0x018","502","55868","502","0.252459558"
"150","8.554840354","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans:  6662; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","6662","Write Single Coil","149","0.000512679","","0x018","43","502","55868","0.000512679"
"151","8.554857870","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=121 Ack=117 Win=502 Len=0 TSval=3726490977 TSecr=4262232892","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000017516"
"152","9.040258087","172.18.0.11","10.0.0.1","S7COMM","97","ROSCTR:[Job     ] Function:[Read Var]","","","","","Job","","Read Var","","","","","","","","","0x018","502","49396","102","0.485400217"
"153","9.040580421","10.0.0.1","172.18.0.11","S7COMM","111","ROSCTR:[Ack_Data] Function:[Read Var]","","","","","Ack_Data","20","Read Var","534e45576d4559666b6162786161686863514d77","","","","","","","","0x018","43","102","49396","0.000322334"
"154","9.040598575","172.18.0.11","10.0.0.1","TCP","66","49396  >  102 [ACK] Seq=156 Ack=226 Win=502 Len=0 TSval=1787441997 TSecr=2261107226","","","","","","","","","","","","","","","","0x010","502","49396","102","0.000018154"
"155","9.824725433","172.18.0.3","10.0.0.2","Modbus/TCP","78","   Query: Trans: 20688; Unit:   1, Func:   1: Read Coils","","","","","","","","","","6","20688","Read Coils","","","","0x018","502","51766","502","0.784126858"
"156","9.825162920","10.0.0.2","172.18.0.3","Modbus/TCP","76","Response: Trans: 20688; Unit:   1, Func:   1: Read Coils","","","","","","","","","","4","20688","Read Coils","155","0.000437487","","0x018","43","502","51766","0.000437487"
"157","9.825211593","172.18.0.3","10.0.0.2","TCP","66","51766  >  502 [ACK] Seq=37 Ack=31 Win=502 Len=0 TSval=897717487 TSecr=4262234162","","","","","","","","","","","","","","","","0x010","502","51766","502","0.000048673"
"158","10.067410458","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans:  7507; Unit:   1, Func:   1: Read Coils","","","","","","","","","","6","7507","Read Coils","","","","0x018","502","55868","502","0.242198865"
"159","10.067819900","10.0.0.2","172.18.0.7","Modbus/TCP","76","Response: Trans:  7507; Unit:   1, Func:   1: Read Coils","","","","","","","","","","4","7507","Read Coils","158","0.000409442","","0x018","43","502","55868","0.000409442"
"160","10.067838272","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=133 Ack=127 Win=502 Len=0 TSval=3726492490 TSecr=4262234405","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000018372"
"161","10.067855900","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","949","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000017628"
"162","10.068828169","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","949","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000972269"
"163","10.068851805","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=3837 Ack=5133 Win=501 Len=0 TSval=1867356706 TSecr=784577102","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000023636"
"164","10.069559649","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","950","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000707844"
"165","10.070217398","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","950","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000657749"
"166","10.070227698","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=3964 Ack=5212 Win=501 Len=0 TSval=1867356708 TSecr=784577103","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010300"
"167","10.070609112","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","951","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000381414"
"168","10.071186608","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","951","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000577496"
"169","10.071197139","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=4071 Ack=5291 Win=501 Len=0 TSval=1867356709 TSecr=784577104","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010531"
"170","10.071613742","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","952","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000416603"
"171","10.072321675","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","952","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000707933"
"172","10.072334693","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=4172 Ack=5508 Win=501 Len=0 TSval=1867356710 TSecr=784577106","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000013018"
"173","10.072857973","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","953","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000523280"
"174","10.073567966","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","953","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000709993"
"175","10.073578334","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=4278 Ack=5682 Win=501 Len=0 TSval=1867356711 TSecr=784577107","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010368"
"176","10.074128389","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","954","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000550055"
"177","10.074671362","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","954","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000542973"
"178","10.074681692","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=4384 Ack=5811 Win=501 Len=0 TSval=1867356712 TSecr=784577108","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010330"
"179","10.075124377","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","955","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000442685"
"180","10.075606100","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","955","ReadResponse","BseoIBPKxQ","","","","","","","","","","","","0x018","43","4840","60324","0.000481723"
"181","10.075617065","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=4483 Ack=5899 Win=501 Len=0 TSval=1867356713 TSecr=784577109","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010965"
"182","12.078610012","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 48461; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","48461","Write Single Coil","","","","0x018","502","55868","502","2.002992947"
"183","12.079001842","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 48461; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","48461","Write Single Coil","182","0.000391830","","0x018","43","502","55868","0.000391830"
"184","12.079156243","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","956","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000154401"
"185","12.079178559","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=145 Ack=139 Win=502 Len=0 TSval=3726494502 TSecr=4262236416","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000022316"
"186","12.080052398","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","956","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000873839"
"187","12.080063768","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=4584 Ack=6116 Win=501 Len=0 TSval=1867358718 TSecr=784579113","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011370"
"188","12.081072840","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","957","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.001009072"
"189","12.081892705","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","957","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000819865"
"190","12.081905888","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=4711 Ack=6195 Win=501 Len=0 TSval=1867358719 TSecr=784579115","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000013183"
"191","12.082279029","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","958","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000373141"
"192","12.082952749","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","958","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000673720"
"193","12.083276709","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","959","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000323960"
"194","12.084071616","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","959","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000794907"
"195","12.084655166","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","960","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000583550"
