"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"3640","31.372695720","172.18.0.6","10.0.0.1","TCP","36186","3262","54","36186  >  3262 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002857031","","","","","","","","","","","","","","","","0.000000000"
"3641","31.376133263","172.18.0.6","10.0.0.1","TCP","36186","5955","54","36186  >  5955 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003437543","","","","","","","","","","","","","","","","0.000000000"
"3642","31.379644689","172.18.0.6","10.0.0.1","TCP","36186","4922","54","36186  >  4922 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003511426","","","","","","","","","","","","","","","","0.000000000"
"3643","31.446521763","172.18.0.6","10.0.0.3","TCP","36184","1361","54","36184  >  1361 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.066877074","","","","","","","","","","","","","","","","0.000000000"
"3644","31.450761450","172.18.0.6","10.0.0.3","TCP","36184","4147","54","36184  >  4147 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.004239687","","","","","","","","","","","","","","","","0.000000000"
"3645","31.455855001","172.18.0.6","10.0.0.3","TCP","36184","7485","54","36184  >  7485 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.005093551","","","","","","","","","","","","","","","","0.000000000"
"3646","31.461214420","172.18.0.6","10.0.0.3","TCP","36184","1945","54","36184  >  1945 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.005359419","","","","","","","","","","","","","","","","0.000000000"
"3647","31.463674210","172.18.0.6","10.0.0.3","TCP","36184","5840","54","36184  >  5840 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002459790","","","","","","","","","","","","","","","","0.000000000"
"3648","31.467133068","172.18.0.6","10.0.0.3","TCP","36184","622","54","36184  >  622 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003458858","","","","","","","","","","","","","","","","0.000000000"
"3649","31.470028953","172.18.0.6","10.0.0.3","TCP","36184","6292","54","36184  >  6292 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002895885","","","","","","","","","","","","","","","","0.000000000"
"3650","31.473141722","172.18.0.6","10.0.0.3","TCP","36184","2471","54","36184  >  2471 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003112769","","","","","","","","","","","","","","","","0.000000000"
"3651","31.476204962","172.18.0.6","10.0.0.3","TCP","36184","375","54","36184  >  375 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003063240","","","","","","","","","","","","","","","","0.000000000"
"3652","31.479669047","172.18.0.6","10.0.0.3","TCP","36184","8710","54","36184  >  8710 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003464085","","","","","","","","","","","","","","","","0.000000000"
"3653","31.547241908","172.18.0.6","10.0.0.3","TCP","36186","1361","54","36186  >  1361 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.067572861","","","","","","","","","","","","","","","","0.000000000"
"3654","31.550784653","172.18.0.6","10.0.0.3","TCP","36186","4147","54","36186  >  4147 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003542745","","","","","","","","","","","","","","","","0.000000000"
"3655","31.556072281","172.18.0.6","10.0.0.3","TCP","36186","7485","54","36186  >  7485 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.005287628","","","","","","","","","","","","","","","","0.000000000"
"3656","31.562004323","172.18.0.6","10.0.0.3","TCP","36186","1945","54","36186  >  1945 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.005932042","","","","","","","","","","","","","","","","0.000000000"
"3657","31.564043895","172.18.0.6","10.0.0.3","TCP","36186","5840","54","36186  >  5840 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002039572","","","","","","","","","","","","","","","","0.000000000"
"3658","31.568006564","172.18.0.6","10.0.0.3","TCP","36186","622","54","36186  >  622 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003962669","","","","","","","","","","","","","","","","0.000000000"
"3659","31.571477569","172.18.0.6","10.0.0.3","TCP","36186","6292","54","36186  >  6292 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003471005","","","","","","","","","","","","","","","","0.000000000"
"3660","31.573529074","172.18.0.6","10.0.0.3","TCP","36186","2471","54","36186  >  2471 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002051505","","","","","","","","","","","","","","","","0.000000000"
"3661","31.576848426","172.18.0.6","10.0.0.3","TCP","36186","375","54","36186  >  375 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003319352","","","","","","","","","","","","","","","","0.000000000"
"3662","31.580350702","172.18.0.6","10.0.0.3","TCP","36186","8710","54","36186  >  8710 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003502276","","","","","","","","","","","","","","","","0.000000000"
